symbol,hex,code,name,category,entities,set,tags
👨🏼‍🚀,1F468 1F3FC 200D 1F680,,man astronaut: medium-light skin tone,people-body,,Emojis,emoji person-role astronaut man rocket
👨🏽‍🚀,1F468 1F3FD 200D 1F680,,man astronaut: medium skin tone,people-body,,Emojis,emoji person-role astronaut man rocket
👨🏾‍🚀,1F468 1F3FE 200D 1F680,,man astronaut: medium-dark skin tone,people-body,,Emojis,emoji person-role astronaut man rocket
👨🏿‍🚀,1F468 1F3FF 200D 1F680,,man astronaut: dark skin tone,people-body,,Emojis,emoji person-role astronaut man rocket
👩‍🚀,1F469 200D 1F680,,woman astronaut,people-body,,Emojis,emoji person-role astronaut rocket woman yellow
👩🏻‍🚀,1F469 1F3FB 200D 1F680,,woman astronaut: light skin tone,people-body,,Emojis,emoji person-role astronaut rocket woman
👩🏼‍🚀,1F469 1F3FC 200D 1F680,,woman astronaut: medium-light skin tone,people-body,,Emojis,emoji person-role astronaut rocket woman
👩🏽‍🚀,1F469 1F3FD 200D 1F680,,woman astronaut: medium skin tone,people-body,,Emojis,emoji person-role astronaut rocket woman
👩🏾‍🚀,1F469 1F3FE 200D 1F680,,woman astronaut: medium-dark skin tone,people-body,,Emojis,emoji person-role astronaut rocket woman
👩🏿‍🚀,1F469 1F3FF 200D 1F680,,woman astronaut: dark skin tone,people-body,,Emojis,emoji person-role astronaut rocket woman
🧑‍🚒,1F9D1 200D 1F692,,firefighter,people-body,,Emojis,emoji person-role firetruck yellow
🧑🏻‍🚒,1F9D1 1F3FB 200D 1F692,,firefighter: light skin tone,people-body,,Emojis,emoji person-role firetruck
🧑🏼‍🚒,1F9D1 1F3FC 200D 1F692,,firefighter: medium-light skin tone,people-body,,Emojis,emoji person-role firetruck
🧑🏽‍🚒,1F9D1 1F3FD 200D 1F692,,firefighter: medium skin tone,people-body,,Emojis,emoji person-role firetruck
🧑🏾‍🚒,1F9D1 1F3FE 200D 1F692,,firefighter: medium-dark skin tone,people-body,,Emojis,emoji person-role firetruck
🧑🏿‍🚒,1F9D1 1F3FF 200D 1F692,,firefighter: dark skin tone,people-body,,Emojis,emoji person-role firetruck
👨‍🚒,1F468 200D 1F692,,man firefighter,people-body,,Emojis,emoji person-role firefighter firetruck man yellow
👨🏻‍🚒,1F468 1F3FB 200D 1F692,,man firefighter: light skin tone,people-body,,Emojis,emoji person-role firefighter firetruck man
👨🏼‍🚒,1F468 1F3FC 200D 1F692,,man firefighter: medium-light skin tone,people-body,,Emojis,emoji person-role firefighter firetruck man
👨🏽‍🚒,1F468 1F3FD 200D 1F692,,man firefighter: medium skin tone,people-body,,Emojis,emoji person-role firefighter firetruck man
👨🏾‍🚒,1F468 1F3FE 200D 1F692,,man firefighter: medium-dark skin tone,people-body,,Emojis,emoji person-role firefighter firetruck man
👨🏿‍🚒,1F468 1F3FF 200D 1F692,,man firefighter: dark skin tone,people-body,,Emojis,emoji person-role firefighter firetruck man
👩‍🚒,1F469 200D 1F692,,woman firefighter,people-body,,Emojis,emoji person-role firefighter firetruck woman yellow
👩🏻‍🚒,1F469 1F3FB 200D 1F692,,woman firefighter: light skin tone,people-body,,Emojis,emoji person-role firefighter firetruck woman
👩🏼‍🚒,1F469 1F3FC 200D 1F692,,woman firefighter: medium-light skin tone,people-body,,Emojis,emoji person-role firefighter firetruck woman
👩🏽‍🚒,1F469 1F3FD 200D 1F692,,woman firefighter: medium skin tone,people-body,,Emojis,emoji person-role firefighter firetruck woman
👩🏾‍🚒,1F469 1F3FE 200D 1F692,,woman firefighter: medium-dark skin tone,people-body,,Emojis,emoji person-role firefighter firetruck woman
👩🏿‍🚒,1F469 1F3FF 200D 1F692,,woman firefighter: dark skin tone,people-body,,Emojis,emoji person-role firefighter firetruck woman
👮,1F46E,,police officer,people-body,,Emojis,emoji person-role cop officer police yellow
👮🏻,1F46E 1F3FB,,police officer: light skin tone,people-body,,Emojis,emoji person-role cop officer police
👮🏼,1F46E 1F3FC,,police officer: medium-light skin tone,people-body,,Emojis,emoji person-role cop officer police
👮🏽,1F46E 1F3FD,,police officer: medium skin tone,people-body,,Emojis,emoji person-role cop officer police
👮🏾,1F46E 1F3FE,,police officer: medium-dark skin tone,people-body,,Emojis,emoji person-role cop officer police
👮🏿,1F46E 1F3FF,,police officer: dark skin tone,people-body,,Emojis,emoji person-role cop officer police
👮‍♂️,1F46E 200D 2642 FE0F,,man police officer,people-body,,Emojis,emoji person-role cop man officer police yellow
👮🏻‍♂️,1F46E 1F3FB 200D 2642 FE0F,,man police officer: light skin tone,people-body,,Emojis,emoji person-role cop man officer police
👮🏼‍♂️,1F46E 1F3FC 200D 2642 FE0F,,man police officer: medium-light skin tone,people-body,,Emojis,emoji person-role cop man officer police
👮🏽‍♂️,1F46E 1F3FD 200D 2642 FE0F,,man police officer: medium skin tone,people-body,,Emojis,emoji person-role cop man officer police
👮🏾‍♂️,1F46E 1F3FE 200D 2642 FE0F,,man police officer: medium-dark skin tone,people-body,,Emojis,emoji person-role cop man officer police
👮🏿‍♂️,1F46E 1F3FF 200D 2642 FE0F,,man police officer: dark skin tone,people-body,,Emojis,emoji person-role cop man officer police
👮‍♀️,1F46E 200D 2640 FE0F,,woman police officer,people-body,,Emojis,emoji person-role cop officer police woman yellow
👮🏻‍♀️,1F46E 1F3FB 200D 2640 FE0F,,woman police officer: light skin tone,people-body,,Emojis,emoji person-role cop officer police woman
👮🏼‍♀️,1F46E 1F3FC 200D 2640 FE0F,,woman police officer: medium-light skin tone,people-body,,Emojis,emoji person-role cop officer police woman
👮🏽‍♀️,1F46E 1F3FD 200D 2640 FE0F,,woman police officer: medium skin tone,people-body,,Emojis,emoji person-role cop officer police woman
👮🏾‍♀️,1F46E 1F3FE 200D 2640 FE0F,,woman police officer: medium-dark skin tone,people-body,,Emojis,emoji person-role cop officer police woman
👮🏿‍♀️,1F46E 1F3FF 200D 2640 FE0F,,woman police officer: dark skin tone,people-body,,Emojis,emoji person-role cop officer police woman
🕵️,1F575,,detective,people-body,,Emojis,emoji person-role sleuth spy yellow
🕵🏻,1F575 1F3FB,,detective: light skin tone,people-body,,Emojis,emoji person-role sleuth spy
🕵🏼,1F575 1F3FC,,detective: medium-light skin tone,people-body,,Emojis,emoji person-role sleuth spy
🕵🏽,1F575 1F3FD,,detective: medium skin tone,people-body,,Emojis,emoji person-role sleuth spy
🕵🏾,1F575 1F3FE,,detective: medium-dark skin tone,people-body,,Emojis,emoji person-role sleuth spy
🕵🏿,1F575 1F3FF,,detective: dark skin tone,people-body,,Emojis,emoji person-role sleuth spy
🕵️‍♂️,1F575 FE0F 200D 2642 FE0F,,man detective,people-body,,Emojis,emoji person-role detective man sleuth spy yellow
🕵🏻‍♂️,1F575 1F3FB 200D 2642 FE0F,,man detective: light skin tone,people-body,,Emojis,emoji person-role detective man sleuth spy
🕵🏼‍♂️,1F575 1F3FC 200D 2642 FE0F,,man detective: medium-light skin tone,people-body,,Emojis,emoji person-role detective man sleuth spy
🕵🏽‍♂️,1F575 1F3FD 200D 2642 FE0F,,man detective: medium skin tone,people-body,,Emojis,emoji person-role detective man sleuth spy
🕵🏾‍♂️,1F575 1F3FE 200D 2642 FE0F,,man detective: medium-dark skin tone,people-body,,Emojis,emoji person-role detective man sleuth spy
🕵🏿‍♂️,1F575 1F3FF 200D 2642 FE0F,,man detective: dark skin tone,people-body,,Emojis,emoji person-role detective man sleuth spy
🕵️‍♀️,1F575 FE0F 200D 2640 FE0F,,woman detective,people-body,,Emojis,emoji person-role detective sleuth spy woman yellow
🕵🏻‍♀️,1F575 1F3FB 200D 2640 FE0F,,woman detective: light skin tone,people-body,,Emojis,emoji person-role detective sleuth spy woman
🕵🏼‍♀️,1F575 1F3FC 200D 2640 FE0F,,woman detective: medium-light skin tone,people-body,,Emojis,emoji person-role detective sleuth spy woman
🕵🏽‍♀️,1F575 1F3FD 200D 2640 FE0F,,woman detective: medium skin tone,people-body,,Emojis,emoji person-role detective sleuth spy woman
🕵🏾‍♀️,1F575 1F3FE 200D 2640 FE0F,,woman detective: medium-dark skin tone,people-body,,Emojis,emoji person-role detective sleuth spy woman
🕵🏿‍♀️,1F575 1F3FF 200D 2640 FE0F,,woman detective: dark skin tone,people-body,,Emojis,emoji person-role detective sleuth spy woman
💂,1F482,,guard,people-body,,Emojis,emoji person-role guard yellow
💂🏻,1F482 1F3FB,,guard: light skin tone,people-body,,Emojis,emoji person-role guard
💂🏼,1F482 1F3FC,,guard: medium-light skin tone,people-body,,Emojis,emoji person-role guard
💂🏽,1F482 1F3FD,,guard: medium skin tone,people-body,,Emojis,emoji person-role guard
💂🏾,1F482 1F3FE,,guard: medium-dark skin tone,people-body,,Emojis,emoji person-role guard
💂🏿,1F482 1F3FF,,guard: dark skin tone,people-body,,Emojis,emoji person-role guard
💂‍♂️,1F482 200D 2642 FE0F,,man guard,people-body,,Emojis,emoji person-role guard man yellow
💂🏻‍♂️,1F482 1F3FB 200D 2642 FE0F,,man guard: light skin tone,people-body,,Emojis,emoji person-role guard man
💂🏼‍♂️,1F482 1F3FC 200D 2642 FE0F,,man guard: medium-light skin tone,people-body,,Emojis,emoji person-role guard man
💂🏽‍♂️,1F482 1F3FD 200D 2642 FE0F,,man guard: medium skin tone,people-body,,Emojis,emoji person-role guard man
💂🏾‍♂️,1F482 1F3FE 200D 2642 FE0F,,man guard: medium-dark skin tone,people-body,,Emojis,emoji person-role guard man
💂🏿‍♂️,1F482 1F3FF 200D 2642 FE0F,,man guard: dark skin tone,people-body,,Emojis,emoji person-role guard man
💂‍♀️,1F482 200D 2640 FE0F,,woman guard,people-body,,Emojis,emoji person-role guard woman
💂🏻‍♀️,1F482 1F3FB 200D 2640 FE0F,,woman guard: light skin tone,people-body,,Emojis,emoji person-role guard woman
💂🏼‍♀️,1F482 1F3FC 200D 2640 FE0F,,woman guard: medium-light skin tone,people-body,,Emojis,emoji person-role guard woman
💂🏽‍♀️,1F482 1F3FD 200D 2640 FE0F,,woman guard: medium skin tone,people-body,,Emojis,emoji person-role guard woman
💂🏾‍♀️,1F482 1F3FE 200D 2640 FE0F,,woman guard: medium-dark skin tone,people-body,,Emojis,emoji person-role guard woman
💂🏿‍♀️,1F482 1F3FF 200D 2640 FE0F,,woman guard: dark skin tone,people-body,,Emojis,emoji person-role guard woman
👷,1F477,,construction worker,people-body,,Emojis,emoji person-role construction hat worker yellow
👷🏻,1F477 1F3FB,,construction worker: light skin tone,people-body,,Emojis,emoji person-role construction hat worker
👷🏼,1F477 1F3FC,,construction worker: medium-light skin tone,people-body,,Emojis,emoji person-role construction hat worker
👷🏽,1F477 1F3FD,,construction worker: medium skin tone,people-body,,Emojis,emoji person-role construction hat worker
👷🏾,1F477 1F3FE,,construction worker: medium-dark skin tone,people-body,,Emojis,emoji person-role construction hat worker
👷🏿,1F477 1F3FF,,construction worker: dark skin tone,people-body,,Emojis,emoji person-role construction hat worker
👷‍♂️,1F477 200D 2642 FE0F,,man construction worker,people-body,,Emojis,emoji person-role construction man worker yellow
👷🏻‍♂️,1F477 1F3FB 200D 2642 FE0F,,man construction worker: light skin tone,people-body,,Emojis,emoji person-role construction man worker
👷🏼‍♂️,1F477 1F3FC 200D 2642 FE0F,,man construction worker: medium-light skin tone,people-body,,Emojis,emoji person-role construction man worker
👷🏽‍♂️,1F477 1F3FD 200D 2642 FE0F,,man construction worker: medium skin tone,people-body,,Emojis,emoji person-role construction man worker
👷🏾‍♂️,1F477 1F3FE 200D 2642 FE0F,,man construction worker: medium-dark skin tone,people-body,,Emojis,emoji person-role construction man worker
👷🏿‍♂️,1F477 1F3FF 200D 2642 FE0F,,man construction worker: dark skin tone,people-body,,Emojis,emoji person-role construction man worker
👷‍♀️,1F477 200D 2640 FE0F,,woman construction worker,people-body,,Emojis,emoji person-role construction woman worker yellow
👷🏻‍♀️,1F477 1F3FB 200D 2640 FE0F,,woman construction worker: light skin tone,people-body,,Emojis,emoji person-role construction woman worker
👷🏼‍♀️,1F477 1F3FC 200D 2640 FE0F,,woman construction worker: medium-light skin tone,people-body,,Emojis,emoji person-role construction woman worker
👷🏽‍♀️,1F477 1F3FD 200D 2640 FE0F,,woman construction worker: medium skin tone,people-body,,Emojis,emoji person-role construction woman worker
👷🏾‍♀️,1F477 1F3FE 200D 2640 FE0F,,woman construction worker: medium-dark skin tone,people-body,,Emojis,emoji person-role construction woman worker
👷🏿‍♀️,1F477 1F3FF 200D 2640 FE0F,,woman construction worker: dark skin tone,people-body,,Emojis,emoji person-role construction woman worker
🤴,1F934,,prince,people-body,,Emojis,emoji person-role prince yellow
🤴🏻,1F934 1F3FB,,prince: light skin tone,people-body,,Emojis,emoji person-role prince
🤴🏼,1F934 1F3FC,,prince: medium-light skin tone,people-body,,Emojis,emoji person-role prince
🤴🏽,1F934 1F3FD,,prince: medium skin tone,people-body,,Emojis,emoji person-role prince
🤴🏾,1F934 1F3FE,,prince: medium-dark skin tone,people-body,,Emojis,emoji person-role prince
🤴🏿,1F934 1F3FF,,prince: dark skin tone,people-body,,Emojis,emoji person-role prince
👸,1F478,,princess,people-body,,Emojis,emoji person-role fairy tale fantasy yellow
👸🏻,1F478 1F3FB,,princess: light skin tone,people-body,,Emojis,emoji person-role fairy tale fantasy
👸🏼,1F478 1F3FC,,princess: medium-light skin tone,people-body,,Emojis,emoji person-role fairy tale fantasy
👸🏽,1F478 1F3FD,,princess: medium skin tone,people-body,,Emojis,emoji person-role fairy tale fantasy
👸🏾,1F478 1F3FE,,princess: medium-dark skin tone,people-body,,Emojis,emoji person-role fairy tale fantasy
👸🏿,1F478 1F3FF,,princess: dark skin tone,people-body,,Emojis,emoji person-role fairy tale fantasy
👳,1F473,,person wearing turban,people-body,,Emojis,emoji person-role turban yellow
👳🏻,1F473 1F3FB,,person wearing turban: light skin tone,people-body,,Emojis,emoji person-role turban
👳🏼,1F473 1F3FC,,person wearing turban: medium-light skin tone,people-body,,Emojis,emoji person-role turban
👳🏽,1F473 1F3FD,,person wearing turban: medium skin tone,people-body,,Emojis,emoji person-role turban
👳🏾,1F473 1F3FE,,person wearing turban: medium-dark skin tone,people-body,,Emojis,emoji person-role turban
👳🏿,1F473 1F3FF,,person wearing turban: dark skin tone,people-body,,Emojis,emoji person-role turban
👳‍♂️,1F473 200D 2642 FE0F,,man wearing turban,people-body,,Emojis,emoji person-role man turban yellow
👳🏻‍♂️,1F473 1F3FB 200D 2642 FE0F,,man wearing turban: light skin tone,people-body,,Emojis,emoji person-role man turban
👳🏼‍♂️,1F473 1F3FC 200D 2642 FE0F,,man wearing turban: medium-light skin tone,people-body,,Emojis,emoji person-role man turban
👳🏽‍♂️,1F473 1F3FD 200D 2642 FE0F,,man wearing turban: medium skin tone,people-body,,Emojis,emoji person-role man turban
👳🏾‍♂️,1F473 1F3FE 200D 2642 FE0F,,man wearing turban: medium-dark skin tone,people-body,,Emojis,emoji person-role man turban
👳🏿‍♂️,1F473 1F3FF 200D 2642 FE0F,,man wearing turban: dark skin tone,people-body,,Emojis,emoji person-role man turban
👳‍♀️,1F473 200D 2640 FE0F,,woman wearing turban,people-body,,Emojis,emoji person-role turban woman yellow
👳🏻‍♀️,1F473 1F3FB 200D 2640 FE0F,,woman wearing turban: light skin tone,people-body,,Emojis,emoji person-role turban woman
👳🏼‍♀️,1F473 1F3FC 200D 2640 FE0F,,woman wearing turban: medium-light skin tone,people-body,,Emojis,emoji person-role turban woman
👳🏽‍♀️,1F473 1F3FD 200D 2640 FE0F,,woman wearing turban: medium skin tone,people-body,,Emojis,emoji person-role turban woman
👳🏾‍♀️,1F473 1F3FE 200D 2640 FE0F,,woman wearing turban: medium-dark skin tone,people-body,,Emojis,emoji person-role turban woman
👳🏿‍♀️,1F473 1F3FF 200D 2640 FE0F,,woman wearing turban: dark skin tone,people-body,,Emojis,emoji person-role turban woman
👲,1F472,,man with skullcap,people-body,,Emojis,emoji person-role cap gua pi mao hat man skullcap yellow
👲🏻,1F472 1F3FB,,man with skullcap: light skin tone,people-body,,Emojis,emoji person-role cap gua pi mao hat man skullcap
👲🏼,1F472 1F3FC,,man with skullcap: medium-light skin tone,people-body,,Emojis,emoji person-role cap gua pi mao hat man skullcap
